,Tờ khai,Ngày đăng ký,Tên nơi mở tờ khai,Mã doanh nghiệp XNK,Tên doanh nghiệp XNK,Đơn vị đối tác,Mã hàng khai báo,Số thứ tự hàng,Tên hàng,Đơn giá khai báo(USD),Đơn giá NT khai báo,Đơn giá điều chỉnh(USD),Đơn giá NT điều chỉnh,PP khai báo,PP áp giá,Nguyên tệ,Tỷ giá nguyên tệ,Tỷ giá USD,Lượng,Đơn vị tính,Tên nuớc xuất xứ,Số hợp đồng,Ngày hợp đồng,Mã phương thức thanh toán,Điều kiện giao hàng,Mã phương tiện vận chuyển,Phương tiện vận chuyển,Kiểm tra giá cấp Tổng cục,Kiểm tra giá cấp Cục,Kiểm tra giá cấp Chi cục,Thuế suất XNK,Thuế suất TTĐB,Thuế suất VAT,Thuế suất tự vệ,Thuế XNK,Thuế TTĐB,Thuế VAT,Thuế môi trường,Thuế tự vệ,Xếp hạng DN,Trạng thái,Kết quả kiểm tra STQ,Nước nhập khẩu,Ngày KTG chi cục,Kết quả TVG chi cục,Kết quả TVG cục,Mặt hàng,Nhãn hiệu,Model
244,105636724060/A11/15BB,2023-08-07,HUUNGHILS,'0105207386,CôNG TY Cổ PHầN TậP ĐOàN 911,"XUZHOU CONSTRUCTION MACHINERY GROUP IMP & EXP CO.,LTD .",'84295200,1,"Máy đào bánh xích, phần trên quay được 360 độ, nhãn hiệu XCMG, Model:XE600DK MAX, động cơ Diesel, công suất 336 Kw, dung tích gầu 3,6m3. Mới 100%, Trung Quốc sản xuất 2023",239000.0,239000.0,,,G1,,USD,23580.0,23580,4,UNIT,CN,XCMG2307-294-1,2023-07-27,LC,DAF,4,4-Đường bộ (xe tải),,,,0,0,8,0,0.0,0.0,1803398400.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,XCMG,XE600DK
245,105635646100/A11/03TG,2023-08-07,CHPKVIII,'0105924947,CôNG TY TNHH THIếT Bị MINH ANH,"ARAI SHOJI CO., LTD",'84295900,9,"Máy đào bánh xích đã qua sử dụng hiệu SUMITOMO, model: SH75X-3, serial: 075X3-6116, động cơ diesel",2795.3334,400000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,ACEA-03888,2023-08-07,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,5273116.9231,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,SUMITOMO,SH75X-3
246,105635646100/A11/03TG,2023-08-07,CHPKVIII,'0105924947,CôNG TY TNHH THIếT Bị MINH ANH,"ARAI SHOJI CO., LTD",'84294040,10,"Xe lu rung đã qua sử dụng hiệu SAKAI, model: TW500, serial: VTW6-10744, động cơ diesel. Lực rung của trống dưới 20 tấn tính theo trọng lượng",1397.6667,200000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,ACEA-03888,2023-08-07,KC,FOB,2,2-Đường biển (container),,,,5,0,8,0,1647849.0385,0.0,2768386.3846,0,0,,,,VN,,,,XE LU RUNG ĐÃ QUA SỬ DỤNG,SAKAI,TW500
247,105635646100/A11/03TG,2023-08-07,CHPKVIII,'0105924947,CôNG TY TNHH THIếT Bị MINH ANH,"ARAI SHOJI CO., LTD",'84295900,6,"Máy đào bánh xích đã qua sử dụng hiệu YANMAR, model: B6-6A, serial: 66189, động cơ diesel",2795.3334,400000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,ACEA-03888,2023-08-07,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,5273116.9231,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,YANMAR,B6-6A
248,105635646100/A11/03TG,2023-08-07,CHPKVIII,'0105924947,CôNG TY TNHH THIếT Bị MINH ANH,"ARAI SHOJI CO., LTD",'84295900,7,"Máy đào bánh xích đã qua sử dụng hiệu YANMAR, model: B6-6A, serial: 65180B, động cơ diesel",2795.3334,400000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,ACEA-03888,2023-08-07,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,5273116.9231,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,YANMAR,B6-6A
249,105635646100/A11/03TG,2023-08-07,CHPKVIII,'0105924947,CôNG TY TNHH THIếT Bị MINH ANH,"ARAI SHOJI CO., LTD",'84295900,8,"Máy đào bánh xích đã qua sử dụng hiệu KUBOTA, model: RX-505, serial: 70996, động cơ diesel",2795.3334,400000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,ACEA-03888,2023-08-07,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,5273116.9231,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KUBOTA,RX-505
250,105635967730/A11/03CE,2023-08-07,CANGHPKVII,'0106905432,Công Ty TNHH Thiết Bị Thi Công Quang Phát,SACOS CORPORATION,'84295900,1,"Máy đào bánh xích đã qua sử dụng hiệu KOMATSU, Model: PC58UUT-3, serial: 1312, động cơ diesel. Hàng đồng bộ tháo rời",11902.8738,1700000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,EX2305-008,2023-10-07,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,22453581.2,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOMATSU,PC58UUT-3
251,105635720961/A11/03CC,2023-08-07,CANGHPKVI,'0106092635,Công Ty Cổ Phần Xuất Nhập Khẩu Doan Nguyễn,BIG MACHINERY BV,'84294050,1,"Xe lu rung nhãn hiệu HAMM 3412HT số serial: H1601590 đã qua sử dụng , động cơ diesel, năm sản xuất: 2006. Xe có trọng tải rung > 20t",50866.4177,47000.0,,,G1,,EUR,25519.79,23580,1,PCE,DE,222967,2023-08-06,KC,CFR,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,95954410.4,0,0,,,,VN,,,,XE LU RUNG,HAMM,3412HT
252,105633534640/A11/03EE,2023-08-07,CDINHVUHP,'0106277957,CôNG TY TNHH ĐầU Tư DịCH Vụ Và XNK THàNH LONG,SHINWA LIMITED,'84291100,1,"Máy ủi hiệu KOMATSU, đã qua sử dụng, phụ kiện đồng bộ kèm theo, sử dụng động cơ Diezel, model: D41PF-6, số khung: B29011 xuất xứ: Bra-xin",38042.8329,5500000.0,,,G1,,JPY,163.1,23580,1,UNIT,BR,23-0113,2023-04-27,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,71764000.0,0,0,,,,VN,,,,MÁY ỦI,KOMATSU,D41PF-6
253,105633536410/A11/03EE,2023-08-07,CDINHVUHP,'0106277957,CôNG TY TNHH ĐầU Tư DịCH Vụ Và XNK THàNH LONG,"TECHNOS TRADING CO.,LTD",'84294050,1,"Xe lu rung, hiệu HAMM, lực rung trên 20 tấn, đã qua sử dụng, phụ kiện đồng bộ kèm theo, sử dụng động cơ Diezel, model:3410, số khung: H1792355, nước sản xuất: Đức",45997.2434,6650000.0,,,G1,,JPY,163.1,23580,1,UNIT,DE,TS-3168,2023-07-13,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,86769200.0,0,0,,,,VN,,,,XE LU RUNG,HAMM,3410
254,105633534050/A11/03EE,2023-08-07,CDINHVUHP,'0106277957,CôNG TY TNHH ĐầU Tư DịCH Vụ Và XNK THàNH LONG,"NIKKYO MACHINERY CO.,LTD",'84295900,1,"Máy đào bánh xích, hiệu KOBELCO, đã qua sử dụng, phụ kiện đồng bộ kèm theo, sử dụng động cơ Diezel, model: SK230LC-6ES, số khung: LL1104040, nước sản xuất: Nhật",25592.4512,3700000.0,,,G1,,JPY,163.1,23580,1,UNIT,JP,230404,2023-07-18,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,48277600.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK230LC-6ES
255,105635967730/A11/03CE,2023-08-07,CANGHPKVII,'0106905432,Công Ty TNHH Thiết Bị Thi Công Quang Phát,SACOS CORPORATION,'84295900,2,"Máy đào bánh xích đã qua sử dụng hiệu KOMATSU, Model: PC58UUT-3, serial: 1322, động cơ diesel",11902.8738,1700000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,EX2305-008,2023-10-07,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,22453581.2,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOMATSU,PC58UUT-3
256,105636058731/A11/03EE,2023-08-07,CDINHVUHP,'0107485822,Công Ty TNHH Đầu Tư Kinh Doanh Thương Mại Việt Nhật,B&N MASCHINEHANDEL GMBH,'84294050,1,"Xe lu rung HAMM 4011DTC đã qua sử dụng. Sêri: 44776, sử dụng động cơ diezen. Năm SX: theo kết quả ĐK. Lực rung của trống lớn nhất khi làm việc > 20T",29004.6807,26800.0,,,G1,,EUR,25519.79,23580,1,PCE,DE,PF23060163,2023-06-14,KC,C&F,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,54714429.76,0,0,,,,VN,,,,XE LU RUNG,HAMM,4011DTC
257,105635989320/A11/03CC,2023-08-07,CANGHPKVI,'0108221300,CôNG TY TNHH XâY DựNG Hạ TầNG TNT VIệT NAM,SOGO CORPORATION,'84295200,1,"Máy đào bánh xích KOMATSU PC450-8 đã qua sử dụng, số serial: KMTPC192C02070709 năm sản xuất: xác định theo kết quả cơ quan đăng kiểm. Động cơ diesel. Máy có cơ cấu phần trên quay được 360.",93377.8626,13500000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,9216,2023-06-07,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,176148000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC450-8
258,105636053461/A11/03TG,2023-08-07,CHPKVIII,'0109120993,CôNG TY Cổ PHầN TậP ĐOàN XNK VIệT NAM,"HITACHI CONSTRUCTION MACHINERY JAPAN CO., LTD",'84295900,1,"Máy đào bánh lốp đã qua sử dụng hiệu HITACHI, Model: EX100WD-3, số khung: 100W-3104, động cơ diesel. Hàng đồng bộ tháo rời",31125.9542,4500000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,AN0026X8,2023-06-07,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,58716000.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH LỐP ĐÃ QUA SỬ DỤNG,HITACHI,EX100WD-3
259,105635461040/A11/03EE,2023-08-07,CDINHVUHP,'0110058387,CôNG TY TNHH XUấT NHậP KHẩU HậU PHươNG,"YK SHOJI CO.,LTD",'84295100,1,"Máy đào bánh xích, hiệu KOBELCO, model:SK100-3 , số khung:YW-09584, năm sản xuất:1999, chạy động cơ Diezel. hàng đã qua sử dụng còn mới >80%.",4426.8024,640000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,YK202307250,2023-07-27,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,8350720.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK100-3
260,105635461040/A11/03EE,2023-08-07,CDINHVUHP,'0110058387,CôNG TY TNHH XUấT NHậP KHẩU HậU PHươNG,"YK SHOJI CO.,LTD",'84295100,2,"Máy đào bánh xích, hiệu KOBELCO, model:SK100-2, số khung:YW-06797 , năm sản xuất:1999, chạy động cơ Diezel. hàng đã qua sử dụng còn mới >80%.",5038.9461,728500.0,,,G1,,JPY,163.1,23580,1,PCE,JP,YK202307250,2023-07-27,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,9505468.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK100-2
261,105635721660/A11/03EE,2023-08-07,CDINHVUHP,'0110301112,CôNG TY TNHH ĐầU Tư XUấT NHậP KHẩU CIC VIệT NAM,"YK SHOJI CO.,LTD",'84295100,1,"Máy đào bánh xích, hiệu KOMATSU, model:PC120-6, số khung:PC120-45919, năm sản xuất:chưa xác đinh, chạy động cơ Diezel. hàng đã qua sử dụng còn mới >80%.",6225.1908,900000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,YK2023072501,2023-07-25,KC,C&F,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,11743200.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC120-6
262,105635549610/A11/03CC,2023-08-07,CANGHPKVI,'0200493627,Công Ty Trách Nhiệm Hữu Hạn Đức Văn,"TOKYO BHL CO., LTD",'84295200,1,"Máy đào bánh xích nhãn hiệu KOBELCO SK135SRD-2 (số serial: YY06-16899), động cơ diesel, hàng đã qua sử dụng, năm sản xuất: xác định theo cơ quan đăng kiểm. Máy có cơ cấu phần trên quay được 360 độ",18873.6207,2710000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,DV20230718,2023-07-19,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,35603198.1603,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK135SRD-2
263,105635292010/A11/03EE,2023-08-07,CDINHVUHP,'0110112612,CôNG TY TNHH MáY NAM CườNG,"YK SHOJI CO.,LTD",'84295100,1,"Máy đào bánh xích, hiệu KUBOTA, model:RX-505, số khung:71110, năm sản xuất:2011, chạy động cơ Diezel. hàng đã qua sử dụng còn mới >80%.",5602.6718,810000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,YK2023072503,2023-07-27,KC,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,10568880.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KUBOTA,RX-505
264,105635172900/A11/03EE,2023-08-07,CDINHVUHP,'0110112612,CôNG TY TNHH MáY NAM CườNG,"YK SHOJI CO.,LTD",'84295100,1,"Máy đào bánh xích, hiệu YANMAR, model:B7-5B , số khung:59622B , năm sản xuất:2012, chạy động cơ Diezel. hàng đã qua sử dụng còn mới >80%.",10873.3333,1572000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,YK2023072504,2023-07-28,KC,C&F,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,20511456.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,YANMAR,B7-5B
265,105635172900/A11/03EE,2023-08-07,CDINHVUHP,'0110112612,CôNG TY TNHH MáY NAM CườNG,"YK SHOJI CO.,LTD",'84295100,2,"Máy đào bánh xích, hiệu KOBELCO, model:SK70SR-1ES, số khung:YT04-11164, năm sản xuất:2007, chạy động cơ Diezel. hàng đã qua sử dụng còn mới >80%.",12934.5632,1870000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,YK2023072504,2023-07-28,KC,C&F,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,24399760.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOBELCO,SK70SR-1ES
266,105635549610/A11/03CC,2023-08-07,CANGHPKVI,'0200493627,Công Ty Trách Nhiệm Hữu Hạn Đức Văn,"TOKYO BHL CO., LTD",'84295200,2,"Máy đào bánh xích hiệu KOMATSU PC120-6E0 (số serial: KMTPC037H02075128), động cơ diesel, hàng đã qua sử dụng, năm sản xuất: xác định theo cơ quan đăng kiểm. Máy có cơ cấu phần trên quay được 360 độ",21102.2402,3030000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,DV20230718,2023-07-19,KC,FOB,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,39807265.8397,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,KOMATSU,PC120-6E0
267,105633805320/A11/03CC,2023-08-07,CANGHPKVI,'0202150336,CôNG TY Cổ PHầN ĐA LIêN KếT QUốC Tế,"KANEHARU CO . ,LTD.",'84291100,1,"Máy ủi bánh xích đã qua sử dụng hiệu KOMATSU Model : D40AM-5 , Serial : 10022 . Động cơ diesel . Năm sx: Theo chất lượng của Cục Đăng Kiểm .",16081.743,2325000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,23-0063,2023-03-07,KC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,30336600.0,0,0,,,,VN,,,,MÁY ỦI BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOMATSU,D40AM-5
268,105633542600/A11/03EE,2023-08-07,CDINHVUHP,'0309510486,CôNG TY TNHH XâY DựNG CôNG TRìNH Và THươNG MạI HOàNG ANH,RITCHIE BROS AUCTIONEERS (AMERICA) INC,'84292000,1,"Xe ủi, Hiệu: Komatsu, Model: D61PX-23, Số khung: KMT0D120C01030241, Sản xuất: 2013, Đã qua sử dụng",51251.25,44561.25,,,G1,,USD,23580.0,23580,1,PCE,DE,202310292647/1,2023-08-03,KC,EXW,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,96680358.0,0,0,,,,VN,,,,XE ỦI,KOMATSU,D61PX-23
269,105635185610/A11/03CC,2023-08-07,CANGHPKVI,'0201198215,Công Ty TNHH Kim Quỹ,"TECHNOS TRADING CO., LTD.",'84295200,1,"Máy đào bánh xích đã qua sử dụng, hiệu HITACHI ZX210K, số khung: HCM1G800C00116927, số động cơ: 6BG1211511, năm sản xuất: 2006, sử dụng động cơ diesel.",36659.4572,5300000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,TS-3166,2023-11-07,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,69154400.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,HITACHI,ZX210K
270,105635203700/A11/03CC,2023-08-07,CANGHPKVI,'0201198215,Công Ty TNHH Kim Quỹ,"TECHNOS TRADING CO., LTD.",'84295200,1,"Máy đào bánh xích đã qua sử dụng, hiệu KOMATSU PC200-8N1, số khung: KMTPC197K02313810, số động cơ: 6D10726527181, năm sản xuất: 2008, sử dụng động cơ diesel.",31817.6421,4600000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,TS-3167,2023-07-13,LC,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,,0,0,8,0,0.0,0.0,60020800.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOMATSU,PC200-8N1
271,105630894020/A11/02CI,2023-08-07,CSGONKVI,'0316903456,CôNG TY TNHH MáY XâY DựNG Vũ PHONG,T.H SHOUKAI OSHIKAWA-HIROSHI,'84295200,2,"Máy đào HYUNDAI Model: R60-9, máy có phần trên quay 360độ, hàng đã qua sử dụng",2144.2324,310000.0,,,G1,,JPY,163.1,23580,1,PCE,CN,"TH-VP-84XLHN-01,...",2023-05-06,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,4044880.0,0,0,,,,VN,,,,MÁY ĐÀO,HYUNDAI,R60-9
272,105635166340/A11/02CI,2023-08-07,CSGONKVI,'0312019045,CôNG TY Cổ PHầN XâY DựNG Và ĐầU Tư TRUNG HảI,DAIEI KABUSHIKIKAISYA,'84295100,1,"Máy xúc lật bánh lốp KOMATSU WA430-6, dùng diezel. (đã qua sử dụng)",93377.8626,13500000.0,,,G1,,JPY,163.1,23580,1,UNIT,JP,N23070101944,2023-07-20,KC,C&F,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,176148000.0,0,0,,,,VN,,,,MÁY XÚC LẬT BÁNH LỐP,KOMATSU,WA430-6
273,105636144130/A11/02H1,2023-08-07,CBNSGKVIII,'0313334096,Công Ty TNHH Một Thành Viên Nihon Vina,KOMATSU USED EQUIPMENT CORP.,'84295200,1,"Máy đào bánh xích đã qua sử dụng hiệu KOMATSU, Model: PC138US-2E1,SK:KMTPC043A01007216, SM:4D95L116327 Năm SX: 2005 (Máy có cơ cấu phần trên quay được 360 độ, )",31125.9542,4500000.0,31125.9542,4500000.0,G1,G1,JPY,163.1,23580,1,PCE,JP,1A85879,2022-04-04,TTR,CIF,3,"3-Đường biển (hàng rời, lỏng...)",,,Không nghi vấn – chấp nhận trị giá khai báo,0,0,8,0,0.0,0.0,58716000.0,0,0,,Bình thường,,VN,2023-08-08,,,MÁY ĐÀO BÁNH XÍCH ĐÃ QUA SỬ DỤNG,KOMATSU,PC138US-2E1
274,105635405740/A11/02CI,2023-08-07,CSGONKVI,'0316469461,CôNG TY TNHH THươNG MạI DịCH Vụ Tư VấN ĐầU Tư XUấT NHậP KHẩU CHâU PHáT,"PIG TRADING CO., LTD",'84291100,1,"Máy ủi bánh xích hiệu: MITSUBISHI BD2G , đã qua sử dụng",1175.8694,170000.0,,,G1,,JPY,163.1,23580,1,UNIT,JP,PIG-CP/001-23,2022-12-17,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,2218160.0,0,0,,,,VN,,,,MÁY ỦI BÁNH XÍCH,MITSUBISHI,BD2G
275,105635405960/A11/02CI,2023-08-07,CSGONKVI,'0316903456,CôNG TY TNHH MáY XâY DựNG Vũ PHONG,T.H SHOUKAI OSHIKAWA-HIROSHI,'84295200,1,"Máy đào HYUNDAI Model: R60-9, máy có phần trên quay 360độ, hàng đã qua sử dụng",2213.4012,320000.0,,,G1,,JPY,163.1,23580,1,PCE,CN,"TH-VP-ATHUANQ9-01,...",2023-05-06,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,4175360.0,0,0,,,,VN,,,,MÁY ĐÀO,HYUNDAI,R60-9
276,105635405960/A11/02CI,2023-08-07,CSGONKVI,'0316903456,CôNG TY TNHH MáY XâY DựNG Vũ PHONG,T.H SHOUKAI OSHIKAWA-HIROSHI,'84295200,2,"Máy đào HYUNDAI Model: R60-9, máy có phần trên quay 360độ, hàng đã qua sử dụng",2351.7388,340000.0,,,G1,,JPY,163.1,23580,1,PCE,CN,"TH-VP-ATHUANQ9-01,...",2023-05-06,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,4436320.0,0,0,,,,VN,,,,MÁY ĐÀO,HYUNDAI,R60-9
277,105630894020/A11/02CI,2023-08-07,CSGONKVI,'0316903456,CôNG TY TNHH MáY XâY DựNG Vũ PHONG,T.H SHOUKAI OSHIKAWA-HIROSHI,'84295200,1,"Máy đào HITACHI Model: EX120-1, máy có phần trên quay 360độ, hàng đã qua sử dụng",3181.7642,460000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,"TH-VP-84XLHN-01,...",2023-05-06,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,6002080.0,0,0,,,,VN,,,,MÁY ĐÀO,HITACHI,EX120-1
278,105635381940/A11/02CI,2023-08-07,CSGONKVI,'0316903456,CôNG TY TNHH MáY XâY DựNG Vũ PHONG,"KANMON INTERNATIONAL CO., LTD",'84295200,1,"Máy đào HYUNDAI Model: R60-9, máy có phần trên quay 360độ, hàng đã qua sử dụng",2213.4012,320000.0,,,G1,,JPY,163.1,23580,1,PCE,CN,"KAN-VP-ATAI-TBDN-02,...",2023-05-06,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,4175360.0,0,0,,,,VN,,,,MÁY ĐÀO,HYUNDAI,R60-9
279,105635381940/A11/02CI,2023-08-07,CSGONKVI,'0316903456,CôNG TY TNHH MáY XâY DựNG Vũ PHONG,"KANMON INTERNATIONAL CO., LTD",'84295200,2,"Máy đào DOOSAN Model: DX60W, máy có phần trên quay 360độ, hàng đã qua sử dụng",2282.57,330000.0,,,G1,,JPY,163.1,23580,1,PCE,CN,"KAN-VP-ATAI-TBDN-02,...",2023-05-06,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,4305840.0,0,0,,,,VN,,,,MÁY ĐÀO,DOOSAN,DX60W
280,105630540040/A11/02CI,2023-08-07,CSGONKVI,'0317454394,CôNG TY TNHH MáY XâY DựNG KHáNH LINH,"NANKAI AND CO., LTD.",'84295200,2,"Máy đào KOMATSU Model: PC60-6, máy có cơ cấu phần trên quay 360 độ, hàng đã qua sử dụng",2766.7515,400000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,"NKAI-KL-AHTAI-NTT-01,...",2023-05-25,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,5219200.0,0,0,,,,VN,,,,MÁY ĐÀO,KOMATSU,PC60-6
281,105635304460/A11/02CI,2023-08-07,CSGONKVI,'0317338969,CôNG TY TNHH THIếT Bị MáY XâY DựNG VIệT LONG,T.H SHOUKAI OSHIKAWA-HIROSHI,'84295200,1,"Máy đào HITACHI Model: ZX120. Máy có cơ cấu phần trên quay 360 độ, hàng đã qua sử dụng",3458.4394,500000.0,,,G1,,JPY,163.1,23580,1,PCE,CN,"TH-VL-ATUAN-3812-84XL,...",2023-06-25,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,6524000.0,0,0,,,,VN,,,,MÁY ĐÀO,HITACHI,ZX120
282,105635304460/A11/02CI,2023-08-07,CSGONKVI,'0317338969,CôNG TY TNHH THIếT Bị MáY XâY DựNG VIệT LONG,T.H SHOUKAI OSHIKAWA-HIROSHI,'84295200,2,"Máy đào HITACHI Model: ZX120. Máy có cơ cấu phần trên quay 360 độ, hàng đã qua sử dụng",2932.7566,424000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,"TH-VL-ATUAN-3812-84XL,...",2023-06-25,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,5532352.0,0,0,,,,VN,,,,MÁY ĐÀO,HITACHI,ZX120
283,105635304460/A11/02CI,2023-08-07,CSGONKVI,'0317338969,CôNG TY TNHH THIếT Bị MáY XâY DựNG VIệT LONG,T.H SHOUKAI OSHIKAWA-HIROSHI,'84295200,3,"Máy đào HITACHI Model: ZX120. Máy có cơ cấu phần trên quay 360 độ, hàng đã qua sử dụng",3112.5954,450000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,"TH-VL-ATUAN-3812-84XL,...",2023-06-25,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,5871600.0,0,0,,,,VN,,,,MÁY ĐÀO,HITACHI,ZX120
284,105630540040/A11/02CI,2023-08-07,CSGONKVI,'0317454394,CôNG TY TNHH MáY XâY DựNG KHáNH LINH,"NANKAI AND CO., LTD.",'84295200,1,"Máy đào KOMATSU Model: PC60-6, máy có cơ cấu phần trên quay 360 độ, hàng đã qua sử dụng",2420.9075,350000.0,,,G1,,JPY,163.1,23580,1,PCE,JP,"NKAI-KL-AHTAI-NTT-01,...",2023-05-25,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,4566800.0,0,0,,,,VN,,,,MÁY ĐÀO,KOMATSU,PC60-6
285,105635936600/A11/02CI,2023-08-07,CSGONKVI,'0317700000,CôNG TY TNHH XUấT NHậP KHẩU THươNG MạI NHậT QUANG,"DAICHI TRADE CO., LTD",'84295200,2,"Máy đào bánh xích hiệu: HITACHI IHI IS35GX-2, hàng đã qua sử dụng",1452.5445,210000.0,,,G1,,JPY,163.1,23580,1,UNIT,JP,DAICHI-2023-056,2023-07-17,TTR,CIF,2,2-Đường biển (container),,,,0,0,8,0,0.0,0.0,2740080.0,0,0,,,,VN,,,,MÁY ĐÀO BÁNH XÍCH,HITACHI,IHI
